asin,product name,date
B07MZCKBNZ,Cinthol-Confidence-Soap-100g-Pack,09 June 2020
B07MZCKBNZ,Cinthol-Confidence-Soap-100g-Pack,09 June 2020
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,09 June 2020
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,09 June 2020
B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,08 June 2020
B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,08 June 2020
B07DCXBQPV,Paper-Boat-Mixed-Fruit,06 June 2020
B07DCXBQPV,Paper-Boat-Mixed-Fruit,06 June 2020
B00S9BSA0E,NutriChoice-Digestives-grain-Pack-200g,06 June 2020
B00S9BSA0E,NutriChoice-Digestives-grain-Pack-200g,06 June 2020
B07DCXBQPV,Paper-Boat-Mixed-Fruit,05 June 2020
B07DCXBQPV,Paper-Boat-Mixed-Fruit,05 June 2020
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05 June 2020
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,05 June 2020
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,05 June 2020
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,05 June 2020
B0719RVB2X,Society-Tea-Minute-Masala-500g,05 June 2020
B0719RVB2X,Society-Tea-Minute-Masala-500g,05 June 2020
B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,04 June 2020
B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,04 June 2020
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,04 June 2020
B01DKPA876,PATANJALI-Aloe-Pimples-Moisturizing-150ml,04 June 2020
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,04 June 2020
B079H8WT7F,Britannia-NutriChoice-Digestive-100g,04 June 2020
B079TXZ142,Glucon-D-Glucose-Based-Beverage-Orange,02 June 2020
B079TXZ142,Glucon-D-Glucose-Based-Beverage-Orange,02 June 2020
B082KY37BL,Amul-Fresh-Paneer-200g,02 June 2020
B082KY37BL,Amul-Fresh-Paneer-200g,02 June 2020
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,02 June 2020
B01CJUK8PU,Dettol-Disinfectant-Cleaner-Home-Fresh,02 June 2020
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,02 June 2020
B07QK29V9G,Dettol-Disinfectant-Cleaner-Home-Fresh,02 June 2020
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,02 June 2020
B083X1P1M7,Society-Daily-Elachi-Premix-Pouch,02 June 2020
B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,01 June 2020
B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,01 June 2020
B07MVMRP7C,Mysore-Sandal-Gold-Soap-Pack,01 June 2020
B07MVMRP7C,Mysore-Sandal-Gold-Soap-Pack,01 June 2020
